Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3;Temperature_C;Humidity_pct;Occupancy_Ratio
13/08/2026;14:00:00;1.732;0.326;239.92;7.22;0.0;0.0;55.0;29.3;49.8;0.73
13/08/2026;15:00:00;2.337;0.361;244.96;9.54;0.0;0.0;55.0;34.6;44.8;0.71
13/08/2026;16:00:00;2.553;0.261;244.65;10.43;0.0;0.0;55.0;33.4;51.3;0.65
13/08/2026;17:00:00;2.759;0.431;238.72;11.56;0.0;0.0;55.0;32.3;50.8;0.67
13/08/2026;18:00:00;3.389;0.473;238.31;14.22;2.6;0.0;55.0;32.1;46.9;0.67
13/08/2026;19:00:00;3.705;0.454;241.31;15.35;9.6;0.0;55.0;27.9;57.9;0.25
13/08/2026;20:00:00;3.759;0.271;237.2;15.85;12.2;0.0;55.0;29.4;45.5;0.31
13/08/2026;21:00:00;3.359;0.674;240.85;13.94;16.3;0.0;55.0;28.9;54.3;0.33
13/08/2026;22:00:00;2.979;0.377;242.15;12.3;0.0;0.0;55.0;29.3;53.9;0.28
13/08/2026;23:00:00;1.828;0.152;243.44;7.51;0.0;0.0;55.0;25.1;52.8;0.28
14/08/2026;00:00:00;0.705;0.079;239.72;2.94;0.0;0.0;55.0;23.6;57.1;0.12
14/08/2026;01:00:00;0.886;0.107;239.43;3.7;0.0;0.0;55.0;23.3;49.5;0.12
14/08/2026;02:00:00;0.961;0.183;237.54;4.04;0.0;0.0;55.0;24.9;59.1;0.12
14/08/2026;03:00:00;0.786;0.137;237.68;3.31;0.0;0.0;55.0;23.9;54.4;0.12
14/08/2026;04:00:00;0.655;0.118;239.37;2.74;0.0;0.0;55.0;22.8;53.6;0.12
14/08/2026;05:00:00;1.271;0.066;241.03;5.27;0.0;0.0;55.0;24.8;59.8;0.12
14/08/2026;06:00:00;1.836;0.222;242.56;7.57;0.0;0.0;55.0;25.0;50.9;0.22
14/08/2026;07:00:00;2.664;0.351;237.75;11.2;0.0;7.2;55.0;27.3;45.5;0.26
14/08/2026;08:00:00;3.466;0.185;244.18;14.2;0.0;16.1;55.0;26.0;45.8;0.65
14/08/2026;09:00:00;2.956;0.278;239.24;12.35;0.0;5.6;55.0;27.9;55.1;0.71
14/08/2026;10:00:00;2.215;0.397;239.94;9.23;0.0;0.0;55.0;29.1;44.7;0.61
14/08/2026;11:00:00;1.929;0.141;237.91;8.11;0.0;0.0;55.0;28.7;60.2;0.79
14/08/2026;12:00:00;2.02;0.285;233.21;8.66;0.0;0.0;55.0;32.4;38.1;0.68
14/08/2026;13:00:00;2.037;0.176;242.48;8.4;0.0;0.0;55.0;33.1;56.4;0.63
14/08/2026;14:00:00;2.122;0.11;242.06;8.77;0.0;0.0;55.0;33.2;48.9;0.78
14/08/2026;15:00:00;2.134;0.194;239.21;8.92;0.0;0.0;55.0;33.0;47.5;0.62
14/08/2026;16:00:00;2.003;0.432;240.19;8.34;0.0;0.0;55.0;31.1;46.8;0.61
14/08/2026;17:00:00;2.998;0.558;241.44;12.42;0.0;0.0;55.0;32.1;50.7;0.76
14/08/2026;18:00:00;3.47;0.74;235.62;14.73;0.1;0.0;55.0;31.4;49.1;0.76
14/08/2026;19:00:00;3.803;0.506;238.52;15.94;0.2;0.0;55.0;29.7;56.2;0.31
14/08/2026;20:00:00;3.954;0.271;242.22;16.32;5.5;0.0;55.0;29.4;51.4;0.27
14/08/2026;21:00:00;3.609;0.517;236.49;15.26;0.9;0.0;55.0;29.0;52.0;0.24
14/08/2026;22:00:00;3.022;0.385;240.82;12.55;0.0;0.0;55.0;29.9;48.6;0.25
14/08/2026;23:00:00;2.009;0.389;236.2;8.5;0.0;0.0;55.0;26.2;53.2;0.26
15/08/2026;00:00:00;1.047;0.07;241.31;4.34;0.0;0.0;55.0;25.2;55.7;0.14
15/08/2026;01:00:00;1.026;0.136;239.9;4.28;0.0;0.0;55.0;24.0;46.7;0.14
15/08/2026;02:00:00;0.735;0.055;235.48;3.12;0.0;0.0;55.0;20.7;51.1;0.14
15/08/2026;03:00:00;0.912;0.096;243.26;3.75;0.0;0.0;55.0;23.4;59.4;0.14
15/08/2026;04:00:00;0.891;0.156;237.94;3.74;0.0;0.0;55.0;23.7;56.3;0.14
15/08/2026;05:00:00;1.624;0.213;237.73;6.83;0.0;0.0;55.0;27.8;51.3;0.14
15/08/2026;06:00:00;1.789;0.204;240.56;7.44;0.0;0.0;55.0;24.6;54.8;0.27
15/08/2026;07:00:00;3.04;0.356;243.22;12.5;0.0;8.2;55.0;26.3;55.1;0.27
15/08/2026;08:00:00;3.298;0.423;237.16;13.91;0.0;8.1;55.0;27.0;50.1;0.29
15/08/2026;09:00:00;2.677;0.491;240.17;11.15;0.0;1.3;55.0;26.6;49.2;0.28
15/08/2026;10:00:00;2.441;0.492;241.2;10.12;0.0;0.0;55.0;31.4;50.3;0.28
15/08/2026;11:00:00;1.834;0.39;241.94;7.58;0.0;0.0;55.0;32.0;43.9;0.29
15/08/2026;12:00:00;1.872;0.344;240.49;7.78;0.0;0.0;55.0;33.1;49.9;0.28
15/08/2026;13:00:00;1.586;0.164;238.97;6.64;0.0;0.0;55.0;31.4;40.8;0.38
15/08/2026;14:00:00;1.856;0.31;237.68;7.81;0.0;0.0;55.0;35.3;51.3;0.26
15/08/2026;15:00:00;1.503;0.187;240.24;6.26;0.0;0.0;55.0;31.3;51.7;0.33
15/08/2026;16:00:00;2.151;0.201;237.0;9.07;0.0;0.0;55.0;34.1;48.4;0.31
15/08/2026;17:00:00;2.674;0.516;231.82;11.53;0.0;0.0;55.0;36.0;50.5;0.39
15/08/2026;18:00:00;3.044;0.172;241.22;12.62;10.5;0.0;55.0;30.4;58.4;0.27
15/08/2026;19:00:00;4.118;0.837;242.53;16.98;10.3;0.0;55.0;30.0;55.4;0.31
15/08/2026;20:00:00;4.506;0.579;233.38;19.31;22.7;0.0;55.0;29.8;41.3;0.39
15/08/2026;21:00:00;3.937;0.623;237.17;16.6;17.9;0.0;55.0;27.6;45.9;0.37
15/08/2026;22:00:00;2.742;0.444;241.73;11.34;0.0;0.0;55.0;24.8;51.5;0.37
15/08/2026;23:00:00;2.078;0.42;245.76;8.46;0.0;0.0;55.0;26.0;53.7;0.29
16/08/2026;00:00:00;0.811;0.128;240.06;3.38;0.0;0.0;55.0;23.3;58.4;0.14
16/08/2026;01:00:00;0.793;0.122;237.96;3.33;0.0;0.0;55.0;24.8;51.0;0.14
16/08/2026;02:00:00;0.906;0.056;239.49;3.78;0.0;0.0;55.0;22.2;57.6;0.14
16/08/2026;03:00:00;1.121;0.155;243.85;4.6;0.0;0.0;55.0;25.7;50.0;0.14
16/08/2026;04:00:00;0.774;0.058;238.19;3.25;0.0;0.0;55.0;22.4;53.4;0.14
16/08/2026;05:00:00;1.12;0.196;237.76;4.71;0.0;0.0;55.0;23.6;48.5;0.14
16/08/2026;06:00:00;2.09;0.286;238.65;8.76;0.0;0.0;55.0;26.1;48.9;0.36
16/08/2026;07:00:00;2.399;0.397;237.33;10.11;0.0;18.1;55.0;24.0;48.4;0.28
16/08/2026;08:00:00;3.314;0.189;240.34;13.79;0.0;6.4;55.0;27.4;47.6;0.3
16/08/2026;09:00:00;3.093;0.199;244.55;12.65;0.0;9.5;55.0;30.4;55.4;0.31
16/08/2026;10:00:00;2.011;0.345;240.9;8.35;0.0;0.0;55.0;27.3;47.8;0.32
16/08/2026;11:00:00;1.809;0.113;239.29;7.56;0.0;0.0;55.0;31.2;62.6;0.29
16/08/2026;12:00:00;1.916;0.119;239.18;8.01;0.0;0.0;55.0;32.3;51.0;0.27
16/08/2026;13:00:00;1.913;0.1;235.62;8.12;0.0;0.0;55.0;33.9;48.2;0.34
16/08/2026;14:00:00;1.548;0.329;242.47;6.38;0.0;0.0;55.0;31.4;45.0;0.29
16/08/2026;15:00:00;1.815;0.318;239.78;7.57;0.0;0.0;55.0;31.4;52.8;0.33
16/08/2026;16:00:00;2.337;0.257;239.49;9.76;0.0;0.0;55.0;34.0;44.3;0.27
16/08/2026;17:00:00;2.793;0.28;248.94;11.22;0.0;0.0;55.0;33.2;48.5;0.32
16/08/2026;18:00:00;3.436;0.376;240.84;14.27;2.0;0.0;55.0;32.3;61.4;0.33
16/08/2026;19:00:00;4.021;0.731;237.89;16.9;8.9;0.0;55.0;31.4;48.8;0.26
16/08/2026;20:00:00;4.332;0.704;238.81;18.14;23.5;0.0;55.0;28.7;57.2;0.3
16/08/2026;21:00:00;3.941;0.321;243.22;16.2;16.7;0.0;55.0;28.7;47.9;0.27
16/08/2026;22:00:00;3.104;0.247;240.32;12.91;0.0;0.0;55.0;27.5;52.2;0.26
16/08/2026;23:00:00;2.147;0.143;235.97;9.1;0.0;0.0;55.0;24.8;63.4;0.39
17/08/2026;00:00:00;1.274;0.207;242.57;5.25;0.0;0.0;55.0;27.7;49.1;0.12
17/08/2026;01:00:00;0.854;0.154;238.13;3.58;0.0;0.0;55.0;24.8;63.6;0.12
17/08/2026;02:00:00;0.855;0.081;245.25;3.49;0.0;0.0;55.0;21.8;60.5;0.12
17/08/2026;03:00:00;0.917;0.049;243.02;3.77;0.0;0.0;55.0;24.4;52.1;0.12
17/08/2026;04:00:00;1.005;0.064;238.75;4.21;0.0;0.0;55.0;22.1;59.9;0.12
17/08/2026;05:00:00;1.116;0.239;243.59;4.58;0.0;0.0;55.0;25.2;59.1;0.12
17/08/2026;06:00:00;2.137;0.214;240.19;8.9;0.0;0.0;55.0;26.6;56.2;0.28
17/08/2026;07:00:00;2.494;0.451;242.39;10.29;0.0;15.5;55.0;24.7;46.8;0.27
17/08/2026;08:00:00;3.382;0.528;241.36;14.01;0.0;5.4;55.0;28.5;47.9;0.67
17/08/2026;09:00:00;3.193;0.367;237.63;13.44;0.0;9.9;55.0;29.0;50.0;0.81
17/08/2026;10:00:00;2.544;0.216;238.2;10.68;0.0;0.0;55.0;30.9;49.3;0.66
17/08/2026;11:00:00;2.433;0.172;242.88;10.02;0.0;0.0;55.0;33.7;50.5;0.75
17/08/2026;12:00:00;2.048;0.317;239.06;8.57;0.0;0.0;55.0;31.6;50.0;0.71
17/08/2026;13:00:00;1.884;0.342;238.87;7.89;0.0;0.0;55.0;31.6;42.4;0.72
17/08/2026;14:00:00;4.222;0.673;237.33;17.79;0.0;0.0;55.0;31.9;50.8;0.76
17/08/2026;15:00:00;2.321;0.325;241.19;9.62;0.0;0.0;55.0;32.2;51.7;0.68
17/08/2026;16:00:00;2.535;0.145;245.78;10.31;0.0;0.0;55.0;33.1;50.7;0.63
17/08/2026;17:00:00;2.949;0.633;237.01;12.44;0.0;0.0;55.0;33.2;53.2;0.73
17/08/2026;18:00:00;3.514;0.653;240.07;14.64;3.1;0.0;55.0;32.3;52.7;0.71
17/08/2026;19:00:00;3.888;0.388;243.95;15.94;14.0;0.0;55.0;32.1;51.0;0.32
17/08/2026;20:00:00;3.98;0.862;239.78;16.6;8.6;0.0;55.0;29.7;50.3;0.24
17/08/2026;21:00:00;7.422;1.13;241.27;30.76;18.2;0.0;55.0;30.6;41.6;0.32
17/08/2026;22:00:00;2.657;0.396;237.03;11.21;0.0;0.0;55.0;26.7;55.2;0.24
17/08/2026;23:00:00;2.041;0.362;241.2;8.46;0.0;0.0;55.0;30.0;51.5;0.24
18/08/2026;00:00:00;1.048;0.197;239.48;4.37;0.0;0.0;55.0;25.8;55.1;0.12
18/08/2026;01:00:00;0.836;0.135;242.76;3.44;0.0;0.0;55.0;22.8;49.8;0.12
18/08/2026;02:00:00;0.639;0.046;243.32;2.62;0.0;0.0;55.0;22.0;51.4;0.12
18/08/2026;03:00:00;1.061;0.114;247.25;4.29;0.0;0.0;55.0;24.1;60.4;0.12
18/08/2026;04:00:00;0.699;0.145;241.62;2.89;0.0;0.0;55.0;23.2;55.6;0.12
18/08/2026;05:00:00;1.015;0.089;240.91;4.21;0.0;0.0;55.0;25.1;57.7;0.12
18/08/2026;06:00:00;1.866;0.211;240.54;7.76;0.0;0.0;55.0;25.6;54.1;0.27
18/08/2026;07:00:00;2.724;0.336;239.01;11.4;0.0;6.3;55.0;25.8;53.9;0.32
18/08/2026;08:00:00;3.507;0.437;240.95;14.56;0.0;15.8;55.0;25.8;58.4;0.75
18/08/2026;09:00:00;2.91;0.449;239.17;12.17;0.0;17.8;55.0;26.1;50.9;0.74
18/08/2026;10:00:00;2.599;0.547;240.47;10.81;0.0;0.0;55.0;29.0;51.7;0.71
18/08/2026;11:00:00;2.186;0.199;243.69;8.97;0.0;0.0;55.0;32.2;46.3;0.67
18/08/2026;12:00:00;2.0;0.141;237.18;8.43;0.0;0.0;55.0;32.2;46.4;0.69
18/08/2026;13:00:00;2.013;0.168;243.19;8.28;0.0;0.0;55.0;30.9;48.2;0.73
18/08/2026;14:00:00;2.17;0.436;243.69;8.9;0.0;0.0;55.0;33.5;48.7;0.68
18/08/2026;15:00:00;2.024;0.323;239.67;8.45;0.0;0.0;55.0;34.0;44.8;0.68
18/08/2026;16:00:00;2.493;0.246;234.06;10.65;0.0;0.0;55.0;31.9;55.2;0.73
18/08/2026;17:00:00;3.044;0.575;238.3;12.78;0.0;0.0;55.0;33.0;43.6;0.74
18/08/2026;18:00:00;3.483;0.684;243.63;14.3;9.4;0.0;55.0;32.0;47.9;0.8
18/08/2026;19:00:00;3.664;0.71;239.94;15.27;4.2;0.0;55.0;29.2;48.9;0.29
18/08/2026;20:00:00;4.004;0.826;237.2;16.88;10.8;0.0;55.0;30.2;57.5;0.23
18/08/2026;21:00:00;3.682;0.342;238.59;15.43;3.6;0.0;55.0;29.2;52.0;0.33
18/08/2026;22:00:00;6.624;1.182;242.35;27.33;0.0;0.0;55.0;28.7;56.6;0.3
18/08/2026;23:00:00;1.977;0.254;241.53;8.19;0.0;0.0;55.0;27.5;45.0;0.26
19/08/2026;00:00:00;0.756;0.146;239.33;3.16;0.0;0.0;55.0;22.8;57.5;0.12
19/08/2026;01:00:00;0.889;0.155;238.97;3.72;0.0;0.0;55.0;22.7;60.7;0.12
19/08/2026;02:00:00;0.949;0.173;238.9;3.97;0.0;0.0;55.0;24.3;55.3;0.12
19/08/2026;03:00:00;0.832;0.134;237.42;3.5;0.0;0.0;55.0;24.2;60.4;0.12
19/08/2026;04:00:00;1.027;0.082;244.52;4.2;0.0;0.0;55.0;24.3;52.3;0.12
19/08/2026;05:00:00;1.225;0.175;239.1;5.12;0.0;0.0;55.0;29.8;57.6;0.12
19/08/2026;06:00:00;1.965;0.427;243.41;8.07;0.0;0.0;55.0;25.7;65.3;0.24
19/08/2026;07:00:00;2.486;0.52;244.26;10.18;0.0;12.9;55.0;27.6;50.5;0.26
19/08/2026;08:00:00;3.459;0.198;242.8;14.25;0.0;1.0;55.0;28.5;49.3;0.73
19/08/2026;09:00:00;3.109;0.243;238.79;13.02;0.0;7.2;55.0;29.4;58.2;0.77
19/08/2026;10:00:00;2.306;0.167;241.13;9.56;0.0;0.0;55.0;29.2;58.9;0.68
19/08/2026;11:00:00;2.336;0.405;239.93;9.74;0.0;0.0;55.0;32.0;46.2;0.69
19/08/2026;12:00:00;1.861;0.352;237.47;7.84;0.0;0.0;55.0;30.8;47.7;0.7
19/08/2026;13:00:00;2.04;0.176;240.91;8.47;0.0;0.0;55.0;32.4;47.1;0.7
19/08/2026;14:00:00;1.942;0.264;236.7;8.2;0.0;0.0;55.0;32.5;41.7;0.6
19/08/2026;15:00:00;2.311;0.446;243.33;9.5;0.0;0.0;55.0;33.5;43.0;0.78
19/08/2026;16:00:00;2.671;0.466;238.7;11.19;0.0;0.0;55.0;36.7;40.0;0.69
19/08/2026;17:00:00;2.533;0.36;240.56;10.53;0.0;0.0;55.0;29.9;46.6;0.8
19/08/2026;18:00:00;3.684;0.554;240.79;15.3;12.6;0.0;55.0;33.0;47.9;0.71
19/08/2026;19:00:00;3.479;0.475;239.28;14.54;24.1;0.0;55.0;28.5;52.8;0.27
19/08/2026;20:00:00;7.524;0.757;241.64;31.14;9.6;0.0;55.0;29.0;59.0;0.32
19/08/2026;21:00:00;3.587;0.524;238.67;15.03;1.0;0.0;55.0;30.0;45.4;0.24
19/08/2026;22:00:00;2.91;0.486;242.44;12.0;0.0;0.0;55.0;27.2;57.6;0.25
19/08/2026;23:00:00;1.941;0.385;236.23;8.22;0.0;0.0;55.0;24.3;53.9;0.31
20/08/2026;00:00:00;0.797;0.126;240.35;3.32;0.0;0.0;55.0;23.8;55.1;0.12
20/08/2026;01:00:00;0.901;0.162;245.43;3.67;0.0;0.0;55.0;25.1;57.7;0.12
20/08/2026;02:00:00;0.695;0.054;237.2;2.93;0.0;0.0;55.0;22.5;50.8;0.12
20/08/2026;03:00:00;1.09;0.14;238.1;4.58;0.0;0.0;55.0;23.7;57.3;0.12
20/08/2026;04:00:00;0.924;0.048;241.44;3.83;0.0;0.0;55.0;23.6;56.3;0.12
20/08/2026;05:00:00;1.078;0.099;240.5;4.48;0.0;0.0;55.0;23.1;58.4;0.12
20/08/2026;06:00:00;2.143;0.372;240.98;8.89;0.0;0.0;55.0;28.1;53.4;0.24
20/08/2026;07:00:00;2.721;0.595;241.37;11.27;0.0;13.0;55.0;26.8;65.2;0.33
20/08/2026;08:00:00;3.043;0.203;241.78;12.59;0.0;14.8;55.0;24.1;52.0;0.64
20/08/2026;09:00:00;3.111;0.368;243.11;12.8;0.0;6.3;55.0;28.7;48.8;0.7
20/08/2026;10:00:00;2.414;0.449;241.15;10.01;0.0;0.0;55.0;28.7;48.3;0.68
20/08/2026;11:00:00;2.277;0.193;239.32;9.51;0.0;0.0;55.0;32.2;45.9;0.78
